order_id,date,customer_id,product_id,quantity,unit_price,revenue
ORD-01242,2025-10-23,CUS-0264,PRD-017,3,69.39,208.17
ORD-01926,2025-10-23,CUS-0135,PRD-008,5,16.08,80.4
ORD-00027,2025-10-24,CUS-0248,PRD-024,4,260.78,1043.12
ORD-00490,2025-10-24,CUS-0375,PRD-028,4,425.59,1702.36
ORD-00515,2025-10-24,CUS-0043,PRD-028,5,425.59,2127.95
ORD-00819,2025-10-24,CUS-0378,PRD-029,4,106.8,427.2
ORD-01298,2025-10-24,CUS-0090,PRD-007,3,10.68,32.04
ORD-00126,2025-10-25,CUS-0300,PRD-012,2,94.32,188.64
ORD-00140,2025-10-25,CUS-0318,PRD-025,5,88.05,440.25
ORD-00284,2025-10-25,CUS-0113,PRD-028,10,425.59,4255.9
ORD-00458,2025-10-25,CUS-0208,PRD-038,4,31.77,127.08
ORD-00514,2025-10-25,CUS-0397,PRD-026,6,98.58,591.48
ORD-00728,2025-10-25,CUS-0251,PRD-008,1,16.08,16.08
ORD-01403,2025-10-26,CUS-0373,PRD-024,8,260.78,2086.24
ORD-01580,2025-10-26,CUS-0279,PRD-031,4,16.59,66.36
ORD-01738,2025-10-26,CUS-0337,PRD-023,1,136.35,136.35
ORD-01765,2025-10-26,CUS-0287,PRD-017,2,69.39,138.78
ORD-01950,2025-10-26,CUS-0168,PRD-014,1,164.13,164.13
ORD-00203,2025-10-27,CUS-0349,PRD-013,3,69.91,209.73
ORD-00352,2025-10-27,CUS-0141,PRD-001,2,19.27,38.54
ORD-01008,2025-10-27,CUS-0367,PRD-012,1,94.32,94.32
ORD-01564,2025-10-27,CUS-0381,PRD-029,1,106.8,106.8
ORD-00178,2025-10-28,CUS-0337,PRD-037,3,55.4,166.2
ORD-00568,2025-10-28,CUS-0092,PRD-033,10,10.51,105.1
ORD-00774,2025-10-28,CUS-0284,PRD-030,1,436.33,436.33
ORD-00945,2025-10-28,CUS-0279,PRD-006,1,24.5,24.5
ORD-01006,2025-10-28,CUS-0198,PRD-012,1,94.32,94.32
ORD-01138,2025-10-28,CUS-0296,PRD-004,3,28.11,84.33
ORD-01221,2025-10-28,CUS-0096,PRD-019,5,51.1,255.5
ORD-01619,2025-10-28,CUS-0107,PRD-012,3,94.32,282.96
ORD-01876,2025-10-28,CUS-0013,PRD-020,2,128.49,256.98
ORD-01977,2025-10-28,CUS-0185,PRD-008,1,16.08,16.08
ORD-00282,2025-10-29,CUS-0316,PRD-016,1,131.25,131.25
ORD-00508,2025-10-29,CUS-0069,PRD-008,1,16.08,16.08
ORD-00802,2025-10-29,CUS-0045,PRD-019,1,51.1,51.1
ORD-01345,2025-10-29,CUS-0148,PRD-012,3,94.32,282.96
ORD-00031,2025-10-30,CUS-0392,PRD-023,2,136.35,272.7
ORD-00309,2025-10-30,CUS-0031,PRD-031,2,16.59,33.18
ORD-00894,2025-10-30,CUS-0388,PRD-029,2,106.8,213.6
ORD-01445,2025-10-30,CUS-0088,PRD-023,1,136.35,136.35
ORD-01751,2025-10-30,CUS-0085,PRD-029,1,106.8,106.8
ORD-00647,2025-10-31,CUS-0373,PRD-020,1,128.49,128.49
ORD-00710,2025-10-31,CUS-0158,PRD-028,3,425.59,1276.77
ORD-00724,2025-10-31,CUS-0353,PRD-012,5,94.32,471.6
ORD-00890,2025-10-31,CUS-0288,PRD-024,1,260.78,260.78
ORD-00953,2025-10-31,CUS-0345,PRD-013,1,69.91,69.91
ORD-01365,2025-10-31,CUS-0222,PRD-003,2,9.61,19.22
ORD-01382,2025-10-31,CUS-0204,PRD-033,10,10.51,105.1
ORD-01723,2025-10-31,CUS-0351,PRD-024,2,260.78,521.56
ORD-00156,2025-11-01,CUS-0332,PRD-020,5,128.49,642.45
ORD-00388,2025-11-01,CUS-0166,PRD-018,4,110.62,442.48
ORD-00477,2025-11-01,CUS-0144,PRD-035,1,26.07,26.07
ORD-00924,2025-11-01,CUS-0058,PRD-029,5,106.8,534.0
ORD-00934,2025-11-01,CUS-0176,PRD-024,2,260.78,521.56
ORD-01205,2025-11-01,CUS-0202,PRD-020,3,128.49,385.47
ORD-01214,2025-11-01,CUS-0073,PRD-005,2,19.22,38.44
ORD-00460,2025-11-02,CUS-0060,PRD-038,2,31.77,63.54
ORD-00486,2025-11-02,CUS-0005,PRD-025,4,88.05,352.2
ORD-01275,2025-11-02,CUS-0396,PRD-012,4,94.32,377.28
ORD-01701,2025-11-02,CUS-0198,PRD-024,3,260.78,782.34
ORD-01943,2025-11-02,CUS-0363,PRD-037,4,55.4,221.6
ORD-00313,2025-11-03,CUS-0014,PRD-017,1,69.39,69.39
ORD-00626,2025-11-03,CUS-0333,PRD-014,1,164.13,164.13
ORD-00857,2025-11-03,CUS-0335,PRD-032,5,70.79,353.95
ORD-01023,2025-11-03,CUS-0249,PRD-035,4,26.07,104.28
ORD-01082,2025-11-03,CUS-0058,PRD-012,4,94.32,377.28
ORD-01310,2025-11-03,CUS-0261,PRD-011,1,154.66,154.66
ORD-01502,2025-11-03,CUS-0122,PRD-004,3,28.11,84.33
ORD-01514,2025-11-03,CUS-0087,PRD-033,8,10.51,84.08
ORD-00069,2025-11-04,CUS-0369,PRD-026,2,98.58,197.16
ORD-00197,2025-11-04,CUS-0217,PRD-012,5,94.32,471.6
ORD-00602,2025-11-04,CUS-0370,PRD-039,1,17.91,17.91
ORD-00678,2025-11-04,CUS-0364,PRD-036,2,10.53,21.06
ORD-00918,2025-11-04,CUS-0343,PRD-024,4,260.78,1043.12
ORD-01147,2025-11-04,CUS-0198,PRD-025,2,88.05,176.1
ORD-01207,2025-11-04,CUS-0166,PRD-031,1,16.59,16.59
ORD-01288,2025-11-04,CUS-0070,PRD-024,4,260.78,1043.12
ORD-01343,2025-11-04,CUS-0089,PRD-003,8,9.61,76.88
ORD-01360,2025-11-04,CUS-0137,PRD-024,1,260.78,260.78
ORD-01362,2025-11-04,CUS-0237,PRD-002,5,35.33,176.65
ORD-01428,2025-11-04,CUS-0121,PRD-017,5,69.39,346.95
ORD-01838,2025-11-04,CUS-0017,PRD-020,2,128.49,256.98
ORD-00868,2025-11-05,CUS-0036,PRD-009,3,10.5,31.5
ORD-00995,2025-11-05,CUS-0119,PRD-016,1,131.25,131.25
ORD-01222,2025-11-05,CUS-0400,PRD-003,2,9.61,19.22
ORD-01822,2025-11-05,CUS-0132,PRD-006,6,24.5,147.0
ORD-00253,2025-11-06,CUS-0294,PRD-033,2,10.51,21.02
ORD-01215,2025-11-06,CUS-0175,PRD-028,4,425.59,1702.36
ORD-00029,2025-11-07,CUS-0032,PRD-020,3,128.49,385.47
ORD-00144,2025-11-07,CUS-0374,PRD-025,2,88.05,176.1
ORD-00222,2025-11-07,CUS-0124,PRD-012,6,94.32,565.92
ORD-00657,2025-11-07,CUS-0155,PRD-032,3,70.79,212.37
ORD-00743,2025-11-07,CUS-0099,PRD-014,2,164.13,328.26
ORD-01463,2025-11-07,CUS-0104,PRD-032,4,70.79,283.16
ORD-00054,2025-11-08,CUS-0011,PRD-010,5,13.11,65.55
ORD-01101,2025-11-08,CUS-0347,PRD-012,2,94.32,188.64
ORD-01162,2025-11-08,CUS-0287,PRD-026,4,98.58,394.32
ORD-01323,2025-11-08,CUS-0005,PRD-012,1,94.32,94.32
ORD-01434,2025-11-08,CUS-0060,PRD-010,6,13.11,78.66
ORD-01537,2025-11-08,CUS-0324,PRD-029,1,106.8,106.8
ORD-01692,2025-11-08,CUS-0345,PRD-026,2,98.58,197.16
ORD-01760,2025-11-08,CUS-0179,PRD-010,4,13.11,52.44
ORD-01881,2025-11-08,CUS-0188,PRD-015,2,57.87,115.74
ORD-00194,2025-11-09,CUS-0301,PRD-012,1,94.32,94.32
ORD-01003,2025-11-09,CUS-0126,PRD-028,3,425.59,1276.77
ORD-01378,2025-11-09,CUS-0156,PRD-040,4,19.49,77.96
ORD-01647,2025-11-09,CUS-0308,PRD-024,6,260.78,1564.68
ORD-01687,2025-11-09,CUS-0036,PRD-017,3,69.39,208.17
ORD-00022,2025-11-10,CUS-0050,PRD-012,2,94.32,188.64
ORD-00329,2025-11-10,CUS-0394,PRD-002,2,35.33,70.66
ORD-00422,2025-11-10,CUS-0005,PRD-025,1,88.05,88.05
ORD-00576,2025-11-10,CUS-0066,PRD-011,2,154.66,309.32
ORD-01028,2025-11-10,CUS-0015,PRD-032,5,70.79,353.95
ORD-01289,2025-11-10,CUS-0002,PRD-034,1,45.84,45.84
ORD-01404,2025-11-10,CUS-0294,PRD-006,2,24.5,49.0
ORD-01686,2025-11-10,CUS-0307,PRD-013,2,69.91,139.82
ORD-01694,2025-11-10,CUS-0096,PRD-036,1,10.53,10.53
ORD-01775,2025-11-10,CUS-0100,PRD-031,3,16.59,49.77
ORD-01786,2025-11-10,CUS-0371,PRD-039,4,17.91,71.64
ORD-01912,2025-11-10,CUS-0193,PRD-020,1,128.49,128.49
ORD-01927,2025-11-10,CUS-0288,PRD-016,6,131.25,787.5
ORD-00004,2025-11-11,CUS-0242,PRD-012,1,94.32,94.32
ORD-00102,2025-11-11,CUS-0230,PRD-001,2,19.27,38.54
ORD-00214,2025-11-11,CUS-0092,PRD-029,1,106.8,106.8
ORD-00446,2025-11-11,CUS-0042,PRD-021,5,198.7,993.5
ORD-00533,2025-11-11,CUS-0345,PRD-016,1,131.25,131.25
ORD-00794,2025-11-11,CUS-0173,PRD-013,1,69.91,69.91
ORD-00862,2025-11-11,CUS-0157,PRD-028,1,425.59,425.59
ORD-01366,2025-11-11,CUS-0290,PRD-019,1,51.1,51.1
ORD-01877,2025-11-11,CUS-0303,PRD-012,2,94.32,188.64
ORD-01900,2025-11-11,CUS-0174,PRD-001,10,19.27,192.7
ORD-00088,2025-11-12,CUS-0326,PRD-014,2,164.13,328.26
ORD-00187,2025-11-12,CUS-0203,PRD-033,2,10.51,21.02
ORD-00275,2025-11-12,CUS-0153,PRD-014,2,164.13,328.26
ORD-00376,2025-11-12,CUS-0379,PRD-001,4,19.27,77.08
ORD-00404,2025-11-12,CUS-0166,PRD-025,5,88.05,440.25
ORD-00452,2025-11-12,CUS-0305,PRD-018,2,110.62,221.24
ORD-00569,2025-11-12,CUS-0399,PRD-020,2,128.49,256.98
ORD-01267,2025-11-12,CUS-0109,PRD-037,2,55.4,110.8
ORD-01427,2025-11-12,CUS-0004,PRD-027,1,408.78,408.78
ORD-01454,2025-11-12,CUS-0298,PRD-010,3,13.11,39.33
ORD-01614,2025-11-12,CUS-0287,PRD-028,1,425.59,425.59
ORD-01998,2025-11-12,CUS-0004,PRD-012,1,94.32,94.32
ORD-00180,2025-11-13,CUS-0044,PRD-015,2,57.87,115.74
ORD-00251,2025-11-13,CUS-0039,PRD-006,2,24.5,49.0
ORD-00566,2025-11-13,CUS-0037,PRD-005,1,19.22,19.22
ORD-00914,2025-11-13,CUS-0171,PRD-025,6,88.05,528.3
ORD-01335,2025-11-13,CUS-0397,PRD-020,1,128.49,128.49
ORD-01473,2025-11-13,CUS-0251,PRD-003,5,9.61,48.05
ORD-01548,2025-11-13,CUS-0326,PRD-012,2,94.32,188.64
ORD-01660,2025-11-13,CUS-0390,PRD-028,2,425.59,851.18
ORD-01837,2025-11-13,CUS-0065,PRD-028,1,425.59,425.59
ORD-01899,2025-11-13,CUS-0100,PRD-035,3,26.07,78.21
ORD-00437,2025-11-14,CUS-0090,PRD-024,1,260.78,260.78
ORD-00923,2025-11-14,CUS-0263,PRD-028,5,425.59,2127.95
ORD-00964,2025-11-14,CUS-0132,PRD-025,3,88.05,264.15
ORD-01049,2025-11-14,CUS-0140,PRD-012,3,94.32,282.96
ORD-01064,2025-11-14,CUS-0011,PRD-026,3,98.58,295.74
ORD-01599,2025-11-14,CUS-0241,PRD-028,2,425.59,851.18
ORD-01668,2025-11-14,CUS-0071,PRD-003,1,9.61,9.61
ORD-00228,2025-11-15,CUS-0036,PRD-006,3,24.5,73.5
ORD-00469,2025-11-15,CUS-0337,PRD-008,6,16.08,96.48
ORD-01346,2025-11-15,CUS-0213,PRD-012,8,94.32,754.56
ORD-01659,2025-11-15,CUS-0217,PRD-029,2,106.8,213.6
ORD-01699,2025-11-15,CUS-0165,PRD-009,3,10.5,31.5
ORD-01866,2025-11-15,CUS-0050,PRD-023,1,136.35,136.35
ORD-00002,2025-11-16,CUS-0228,PRD-012,1,94.32,94.32
ORD-00494,2025-11-16,CUS-0380,PRD-019,1,51.1,51.1
ORD-01533,2025-11-16,CUS-0032,PRD-026,3,98.58,295.74
ORD-01801,2025-11-16,CUS-0151,PRD-010,1,13.11,13.11
ORD-00014,2025-11-17,CUS-0234,PRD-015,4,57.87,231.48
ORD-00286,2025-11-17,CUS-0197,PRD-032,3,70.79,212.37
ORD-00467,2025-11-17,CUS-0390,PRD-018,2,110.62,221.24
ORD-00738,2025-11-17,CUS-0396,PRD-002,1,35.33,35.33
ORD-00786,2025-11-17,CUS-0324,PRD-029,1,106.8,106.8
ORD-01220,2025-11-17,CUS-0355,PRD-017,3,69.39,208.17
ORD-01567,2025-11-17,CUS-0203,PRD-027,2,408.78,817.56
ORD-01605,2025-11-17,CUS-0324,PRD-008,5,16.08,80.4
ORD-00238,2025-11-18,CUS-0144,PRD-020,4,128.49,513.96
ORD-00332,2025-11-18,CUS-0037,PRD-033,1,10.51,10.51
ORD-00614,2025-11-18,CUS-0375,PRD-017,6,69.39,416.34
ORD-00954,2025-11-18,CUS-0058,PRD-019,2,51.1,102.2
ORD-00968,2025-11-18,CUS-0122,PRD-003,5,9.61,48.05
ORD-01247,2025-11-18,CUS-0326,PRD-020,3,128.49,385.47
ORD-01951,2025-11-18,CUS-0088,PRD-006,1,24.5,24.5
ORD-00559,2025-11-19,CUS-0173,PRD-028,3,425.59,1276.77
ORD-00654,2025-11-19,CUS-0098,PRD-016,1,131.25,131.25
ORD-00801,2025-11-19,CUS-0394,PRD-017,4,69.39,277.56
ORD-01044,2025-11-19,CUS-0250,PRD-022,1,334.91,334.91
ORD-01088,2025-11-19,CUS-0066,PRD-007,2,10.68,21.36
ORD-01150,2025-11-19,CUS-0177,PRD-035,2,26.07,52.14
ORD-01677,2025-11-19,CUS-0105,PRD-009,2,10.5,21.0
ORD-01862,2025-11-19,CUS-0246,PRD-012,4,94.32,377.28
ORD-01891,2025-11-19,CUS-0309,PRD-032,2,70.79,141.58
ORD-01896,2025-11-19,CUS-0163,PRD-005,1,19.22,19.22
ORD-01995,2025-11-19,CUS-0158,PRD-020,2,128.49,256.98
ORD-00161,2025-11-20,CUS-0064,PRD-032,2,70.79,141.58
ORD-00185,2025-11-20,CUS-0223,PRD-004,2,28.11,56.22
ORD-00278,2025-11-20,CUS-0240,PRD-009,4,10.5,42.0
ORD-00781,2025-11-20,CUS-0370,PRD-024,3,260.78,782.34
ORD-01190,2025-11-20,CUS-0297,PRD-029,3,106.8,320.4
ORD-01218,2025-11-20,CUS-0269,PRD-016,5,131.25,656.25
ORD-01325,2025-11-20,CUS-0268,PRD-004,4,28.11,112.44
ORD-01553,2025-11-20,CUS-0344,PRD-026,4,98.58,394.32
ORD-01713,2025-11-20,CUS-0284,PRD-008,5,16.08,80.4
ORD-01851,2025-11-20,CUS-0384,PRD-020,3,128.49,385.47
ORD-01990,2025-11-20,CUS-0177,PRD-012,1,94.32,94.32
ORD-00189,2025-11-21,CUS-0367,PRD-016,4,131.25,525.0
ORD-00358,2025-11-21,CUS-0365,PRD-012,4,94.32,377.28
ORD-00641,2025-11-21,CUS-0308,PRD-011,2,154.66,309.32
ORD-00755,2025-11-21,CUS-0167,PRD-024,5,260.78,1303.9
ORD-01632,2025-11-21,CUS-0203,PRD-029,3,106.8,320.4
ORD-01874,2025-11-21,CUS-0024,PRD-001,2,19.27,38.54
ORD-01930,2025-11-21,CUS-0214,PRD-017,6,69.39,416.34
ORD-00159,2025-11-22,CUS-0071,PRD-012,1,94.32,94.32
ORD-00207,2025-11-22,CUS-0035,PRD-003,6,9.61,57.66
ORD-00336,2025-11-22,CUS-0069,PRD-010,1,13.11,13.11
ORD-00867,2025-11-22,CUS-0198,PRD-032,10,70.79,707.9
ORD-01039,2025-11-22,CUS-0135,PRD-008,5,16.08,80.4
ORD-01917,2025-11-22,CUS-0314,PRD-011,2,154.66,309.32
ORD-00748,2025-11-23,CUS-0308,PRD-038,2,31.77,63.54
ORD-01077,2025-11-23,CUS-0257,PRD-039,5,17.91,89.55
ORD-01113,2025-11-23,CUS-0157,PRD-028,1,425.59,425.59
ORD-01438,2025-11-23,CUS-0258,PRD-025,3,88.05,264.15
ORD-00076,2025-11-24,CUS-0128,PRD-036,5,10.53,52.65
ORD-00175,2025-11-24,CUS-0285,PRD-015,4,57.87,231.48
ORD-01246,2025-11-24,CUS-0381,PRD-027,4,408.78,1635.12
ORD-01371,2025-11-24,CUS-0108,PRD-020,1,128.49,128.49
ORD-01921,2025-11-24,CUS-0088,PRD-012,1,94.32,94.32
ORD-00347,2025-11-25,CUS-0168,PRD-030,2,436.33,872.66
ORD-00634,2025-11-25,CUS-0322,PRD-023,2,136.35,272.7
ORD-00653,2025-11-25,CUS-0276,PRD-014,2,164.13,328.26
ORD-00705,2025-11-25,CUS-0294,PRD-035,5,26.07,130.35
ORD-01413,2025-11-25,CUS-0130,PRD-040,1,19.49,19.49
ORD-00369,2025-11-26,CUS-0146,PRD-012,4,94.32,377.28
ORD-00392,2025-11-26,CUS-0295,PRD-024,1,260.78,260.78
ORD-00727,2025-11-26,CUS-0220,PRD-006,1,24.5,24.5
ORD-01140,2025-11-26,CUS-0234,PRD-013,1,69.91,69.91
ORD-01144,2025-11-26,CUS-0397,PRD-031,1,16.59,16.59
ORD-01167,2025-11-26,CUS-0356,PRD-012,6,94.32,565.92
ORD-01284,2025-11-26,CUS-0194,PRD-015,2,57.87,115.74
ORD-01562,2025-11-26,CUS-0136,PRD-028,1,425.59,425.59
ORD-00461,2025-11-27,CUS-0125,PRD-032,10,70.79,707.9
ORD-01905,2025-11-27,CUS-0170,PRD-012,2,94.32,188.64
ORD-00291,2025-11-28,CUS-0218,PRD-026,5,98.58,492.9
ORD-00350,2025-11-28,CUS-0100,PRD-040,1,19.49,19.49
ORD-00548,2025-11-28,CUS-0249,PRD-013,1,69.91,69.91
ORD-00701,2025-11-28,CUS-0038,PRD-038,2,31.77,63.54
ORD-00737,2025-11-28,CUS-0389,PRD-003,1,9.61,9.61
ORD-00793,2025-11-28,CUS-0119,PRD-019,6,51.1,306.6
ORD-01216,2025-11-28,CUS-0273,PRD-012,1,94.32,94.32
ORD-00232,2025-11-29,CUS-0366,PRD-003,4,9.61,38.44
ORD-00436,2025-11-29,CUS-0022,PRD-028,6,425.59,2553.54
ORD-01070,2025-11-29,CUS-0360,PRD-012,5,94.32,471.6
ORD-01165,2025-11-29,CUS-0017,PRD-030,1,436.33,436.33
ORD-01240,2025-11-29,CUS-0340,PRD-019,8,51.1,408.8
ORD-01402,2025-11-29,CUS-0084,PRD-003,1,9.61,9.61
ORD-01695,2025-11-29,CUS-0021,PRD-035,3,26.07,78.21
ORD-00677,2025-11-30,CUS-0085,PRD-003,3,9.61,28.83
ORD-01600,2025-11-30,CUS-0055,PRD-017,10,69.39,693.9
ORD-01656,2025-11-30,CUS-0292,PRD-031,5,16.59,82.95
ORD-01852,2025-11-30,CUS-0277,PRD-035,6,26.07,156.42
ORD-00343,2025-12-01,CUS-0071,PRD-011,2,154.66,309.32
ORD-00466,2025-12-01,CUS-0126,PRD-012,4,94.32,377.28
ORD-00522,2025-12-01,CUS-0351,PRD-008,3,16.08,48.24
ORD-00534,2025-12-01,CUS-0279,PRD-028,4,425.59,1702.36
ORD-00734,2025-12-01,CUS-0251,PRD-009,4,10.5,42.0
ORD-00967,2025-12-01,CUS-0273,PRD-020,2,128.49,256.98
ORD-01612,2025-12-01,CUS-0074,PRD-003,5,9.61,48.05
ORD-01747,2025-12-01,CUS-0129,PRD-025,2,88.05,176.1
ORD-01887,2025-12-01,CUS-0330,PRD-015,1,57.87,57.87
ORD-00007,2025-12-02,CUS-0071,PRD-019,4,51.1,204.4
ORD-00008,2025-12-02,CUS-0114,PRD-010,1,13.11,13.11
ORD-00100,2025-12-02,CUS-0156,PRD-012,3,94.32,282.96
ORD-00192,2025-12-02,CUS-0261,PRD-024,3,260.78,782.34
ORD-00261,2025-12-02,CUS-0232,PRD-020,1,128.49,128.49
ORD-00479,2025-12-02,CUS-0044,PRD-008,3,16.08,48.24
ORD-00692,2025-12-02,CUS-0021,PRD-032,3,70.79,212.37
ORD-01026,2025-12-02,CUS-0275,PRD-004,1,28.11,28.11
ORD-01244,2025-12-02,CUS-0184,PRD-040,2,19.49,38.98
ORD-01337,2025-12-02,CUS-0042,PRD-012,8,94.32,754.56
ORD-01477,2025-12-02,CUS-0074,PRD-025,1,88.05,88.05
ORD-01560,2025-12-02,CUS-0346,PRD-020,1,128.49,128.49
ORD-01679,2025-12-02,CUS-0259,PRD-040,1,19.49,19.49
ORD-01793,2025-12-02,CUS-0185,PRD-029,2,106.8,213.6
ORD-00039,2025-12-03,CUS-0399,PRD-007,1,10.68,10.68
ORD-00096,2025-12-03,CUS-0009,PRD-010,2,13.11,26.22
ORD-00360,2025-12-03,CUS-0318,PRD-010,1,13.11,13.11
ORD-00536,2025-12-03,CUS-0184,PRD-003,6,9.61,57.66
ORD-00585,2025-12-03,CUS-0005,PRD-020,1,128.49,128.49
ORD-00682,2025-12-03,CUS-0214,PRD-006,6,24.5,147.0
ORD-00866,2025-12-03,CUS-0204,PRD-001,4,19.27,77.08
ORD-01575,2025-12-03,CUS-0364,PRD-001,1,19.27,19.27
ORD-00179,2025-12-04,CUS-0218,PRD-012,3,94.32,282.96
ORD-00491,2025-12-04,CUS-0175,PRD-006,2,24.5,49.0
ORD-00564,2025-12-04,CUS-0137,PRD-034,1,45.84,45.84
ORD-00597,2025-12-04,CUS-0363,PRD-013,3,69.91,209.73
ORD-00697,2025-12-04,CUS-0296,PRD-011,8,154.66,1237.28
ORD-01157,2025-12-04,CUS-0375,PRD-030,2,436.33,872.66
ORD-01280,2025-12-04,CUS-0083,PRD-012,2,94.32,188.64
ORD-01478,2025-12-04,CUS-0134,PRD-012,3,94.32,282.96
ORD-01720,2025-12-04,CUS-0400,PRD-003,1,9.61,9.61
ORD-01767,2025-12-04,CUS-0298,PRD-012,1,94.32,94.32
ORD-00410,2025-12-05,CUS-0223,PRD-018,2,110.62,221.24
ORD-00718,2025-12-05,CUS-0287,PRD-007,3,10.68,32.04
ORD-01324,2025-12-05,CUS-0307,PRD-009,2,10.5,21.0
ORD-01693,2025-12-05,CUS-0104,PRD-008,1,16.08,16.08
ORD-00084,2025-12-06,CUS-0354,PRD-017,3,69.39,208.17
ORD-00616,2025-12-06,CUS-0034,PRD-034,4,45.84,183.36
ORD-01019,2025-12-06,CUS-0136,PRD-028,10,425.59,4255.9
ORD-01163,2025-12-06,CUS-0362,PRD-012,1,94.32,94.32
ORD-01361,2025-12-06,CUS-0039,PRD-027,1,408.78,408.78
ORD-01625,2025-12-06,CUS-0128,PRD-015,1,57.87,57.87
ORD-01678,2025-12-06,CUS-0054,PRD-024,2,260.78,521.56
ORD-01777,2025-12-06,CUS-0029,PRD-011,2,154.66,309.32
ORD-00279,2025-12-07,CUS-0199,PRD-011,5,154.66,773.3
ORD-00288,2025-12-07,CUS-0353,PRD-010,2,13.11,26.22
ORD-00600,2025-12-07,CUS-0280,PRD-029,3,106.8,320.4
ORD-01285,2025-12-07,CUS-0102,PRD-019,3,51.1,153.3
ORD-01516,2025-12-07,CUS-0362,PRD-019,2,51.1,102.2
ORD-01773,2025-12-07,CUS-0388,PRD-024,1,260.78,260.78
ORD-01913,2025-12-07,CUS-0123,PRD-028,5,425.59,2127.95
ORD-00067,2025-12-08,CUS-0013,PRD-008,1,16.08,16.08
ORD-00956,2025-12-08,CUS-0334,PRD-037,4,55.4,221.6
ORD-01009,2025-12-08,CUS-0300,PRD-024,8,260.78,2086.24
ORD-01256,2025-12-08,CUS-0386,PRD-011,10,154.66,1546.6
ORD-01395,2025-12-08,CUS-0210,PRD-002,2,35.33,70.66
ORD-01522,2025-12-08,CUS-0171,PRD-020,1,128.49,128.49
ORD-01924,2025-12-08,CUS-0134,PRD-017,2,69.39,138.78
ORD-01983,2025-12-08,CUS-0222,PRD-030,3,436.33,1308.99
ORD-00041,2025-12-09,CUS-0372,PRD-023,4,136.35,545.4
ORD-00122,2025-12-09,CUS-0159,PRD-036,5,10.53,52.65
ORD-01145,2025-12-09,CUS-0350,PRD-004,1,28.11,28.11
ORD-01451,2025-12-09,CUS-0131,PRD-019,3,51.1,153.3
ORD-01461,2025-12-09,CUS-0374,PRD-015,3,57.87,173.61
ORD-01933,2025-12-09,CUS-0076,PRD-037,2,55.4,110.8
ORD-00070,2025-12-10,CUS-0248,PRD-034,3,45.84,137.52
ORD-00087,2025-12-10,CUS-0308,PRD-009,4,10.5,42.0
ORD-00255,2025-12-10,CUS-0221,PRD-040,1,19.49,19.49
ORD-00287,2025-12-10,CUS-0259,PRD-034,2,45.84,91.68
ORD-00403,2025-12-10,CUS-0312,PRD-015,1,57.87,57.87
ORD-00556,2025-12-10,CUS-0330,PRD-028,1,425.59,425.59
ORD-01393,2025-12-10,CUS-0291,PRD-012,3,94.32,282.96
ORD-01607,2025-12-10,CUS-0364,PRD-010,5,13.11,65.55
ORD-00771,2025-12-11,CUS-0110,PRD-017,3,69.39,208.17
ORD-00929,2025-12-11,CUS-0210,PRD-027,6,408.78,2452.68
ORD-01843,2025-12-11,CUS-0306,PRD-012,2,94.32,188.64
ORD-01916,2025-12-11,CUS-0182,PRD-028,3,425.59,1276.77
ORD-00249,2025-12-12,CUS-0248,PRD-036,3,10.53,31.59
ORD-00665,2025-12-12,CUS-0048,PRD-034,8,45.84,366.72
ORD-00851,2025-12-12,CUS-0270,PRD-010,2,13.11,26.22
ORD-00285,2025-12-13,CUS-0349,PRD-012,8,94.32,754.56
ORD-00497,2025-12-13,CUS-0066,PRD-040,1,19.49,19.49
ORD-00578,2025-12-13,CUS-0291,PRD-025,3,88.05,264.15
ORD-00769,2025-12-13,CUS-0146,PRD-012,2,94.32,188.64
ORD-01094,2025-12-13,CUS-0129,PRD-040,2,19.49,38.98
ORD-01373,2025-12-13,CUS-0034,PRD-003,2,9.61,19.22
ORD-01589,2025-12-13,CUS-0122,PRD-013,2,69.91,139.82
ORD-01772,2025-12-13,CUS-0177,PRD-006,1,24.5,24.5
ORD-01848,2025-12-13,CUS-0256,PRD-035,1,26.07,26.07
ORD-01934,2025-12-13,CUS-0170,PRD-019,3,51.1,153.3
ORD-00312,2025-12-14,CUS-0296,PRD-026,2,98.58,197.16
ORD-00321,2025-12-14,CUS-0383,PRD-012,2,94.32,188.64
ORD-01195,2025-12-14,CUS-0254,PRD-012,2,94.32,188.64
ORD-01370,2025-12-14,CUS-0343,PRD-022,1,334.91,334.91
ORD-01372,2025-12-14,CUS-0333,PRD-015,1,57.87,57.87
ORD-01471,2025-12-14,CUS-0164,PRD-035,5,26.07,130.35
ORD-01485,2025-12-14,CUS-0209,PRD-027,4,408.78,1635.12
ORD-01789,2025-12-14,CUS-0370,PRD-030,3,436.33,1308.99
ORD-01850,2025-12-14,CUS-0379,PRD-035,5,26.07,130.35
ORD-01947,2025-12-14,CUS-0307,PRD-008,4,16.08,64.32
ORD-00028,2025-12-15,CUS-0042,PRD-037,2,55.4,110.8
ORD-00726,2025-12-15,CUS-0181,PRD-012,1,94.32,94.32
ORD-00777,2025-12-15,CUS-0331,PRD-011,2,154.66,309.32
ORD-00893,2025-12-15,CUS-0362,PRD-035,1,26.07,26.07
ORD-00947,2025-12-15,CUS-0395,PRD-020,1,128.49,128.49
